date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:13:53	136822/136822	---M-Z	200	added ('OK')	application/octet-stream	etag:%224ca27b939685c0be2849533d0ef0edbe-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-brands-400d41d.eot	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/all.css)
20:13:55	78460/78460	---M--	200	added ('OK')	font/woff2	etag:%2201ef52b25dacaf770642cf3087fe239b-ssl%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-brands-400.woff2	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/all.css)
20:13:55	92136/92136	---MCZ	200	added ('OK')	application/font-woff	etag:%22495e85d2e0659f33b110c4fd60493ea8-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-brands-400.woff	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/all.css)
20:13:56	136516/136516	---M--	200	added ('OK')	font/ttf	etag:%22fd54ee56d4d252d4fe74f58b0bc80979-ssl%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-brands-400.ttf	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/all.css)
20:13:58	34350/34350	---M-Z	200	added ('OK')	application/octet-stream	etag:%22e582765759f26d1dd0d2f3b8011ec400-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-regular-400.eot	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/all.css)
20:13:59	747545/747545	---MCZ	200	added ('OK')	image/svg+xml	etag:%22c45c1838f9f88b2e22602b34989f69f3-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-brands-400.svg	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/all.css)
20:13:59	34350/34350	---M-Z	200	added ('OK')	application/octet-stream	etag:%22e582765759f26d1dd0d2f3b8011ec400-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-regular-400d41d.eot	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/all.css)
20:14:00	13548/13548	---M--	200	added ('OK')	font/woff2	etag:%222f2276d74a0dd9d54b7d583cc03376da-ssl%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-regular-400.woff2	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/all.css)
20:14:01	16772/16772	---MCZ	200	added ('OK')	application/font-woff	etag:%22da88107eda660ad90ea0a84f34a93250-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-regular-400.woff	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/all.css)
20:14:02	34052/34052	---M--	200	added ('OK')	font/ttf	etag:%22bd2b890b7591f4ea675199680780436e-ssl%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-regular-400.ttf	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/all.css)
20:14:04	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	etag:%221210cd258875e9393e7de73603dd356f-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-regular-400.svg	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/all.css)
20:14:05	204814/204814	---MCZ	200	added ('OK')	application/octet-stream	etag:%22adf0482266ec6f4cbc6edd757daf63f9-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-solid-900.eot	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/all.css)
20:14:05	204814/204814	---M-Z	200	added ('OK')	application/octet-stream	etag:%22adf0482266ec6f4cbc6edd757daf63f9-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-solid-900d41d.eot	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/all.css)
20:14:06	80300/80300	---M--	200	added ('OK')	font/woff2	etag:%2294ae8632512be15cd9ca07fbfee4d609-ssl%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-solid-900.woff2	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/all.css)
20:14:07	104280/104280	---MCZ	200	added ('OK')	application/font-woff	etag:%22a4205731b95a0ac7bb2b4f2e4a7e0574-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-solid-900.woff	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/all.css)
20:14:08	204528/204528	---M--	200	added ('OK')	font/ttf	etag:%221c450b78527922756aa53c829681f6e4-ssl%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-solid-900.ttf	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/all.css)
20:14:10	3048/3048	---MCZ	404	error ('Not%20Found')	text/html	etag:1615902753-ssl-df	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/owl.video.play.png	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/css/owl.video.play.9f.delayed	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/owl.carousel.min.css)
20:14:10	572/572	---M--	200	added ('OK')	text/css	etag:%22405cb8f58cf3ad112ab2813371a06f23-ssl%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/fonts.css	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/css/fonts.css	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/style.css)
20:14:11	917575/917575	---MCZ	200	added ('OK')	image/svg+xml	etag:%225f337e0bb64c5a387e874d3d638a29da-ssl-df%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/webfonts/fa-solid-900.svg	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/all.css)
20:14:12	2177881/2177881	---M--	200	added ('OK')	image/png	etag:%22980bae01f07ef68d2ead44970aef900f-ssl%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/Background-image.png	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/Background-image-2.png	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/style.css)
20:14:13	19503/19503	---M--	200	added ('OK')	image/png	etag:%22d10694635a20b75d68b169efd80e4d4e-ssl%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/Abract01.png	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/assets/Abract01.png	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/style.css)
20:14:13	25/25	---M--	200	added ('OK')	text/plain	etag:W/%2219-1630333f5d8%22	https://tenor.com/robots.txt		(from https://tenor.com/assets/dist/cdn-html.min.css?3d0f506ddeeab0e553c4f7243ba9a5ae)
20:14:18	33184/33184	---M--	200	added ('OK')	font/ttf	etag:%22939a054eff9021945212dc589896cdc3-ssl%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/fonts/Abel-Regular.ttf	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/fonts/Abel-Regular.ttf	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/fonts.css)
20:14:19	74984/74984	---M--	200	added ('OK')	font/ttf	etag:%2244fe1e312b9f15c156450985aac8a104-ssl%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/fonts/Anton-Regular.ttf	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/fonts/Anton-Regular.ttf	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/fonts.css)
20:14:21	58548/58548	---M--	200	added ('OK')	font/ttf	etag:%22b47eaf961740df9651d19984969a7cfd-ssl%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/fonts/static/JosefinSans-Regular.ttf	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/fonts/static/JosefinSans-Regular.ttf	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/fonts.css)
20:14:21	67740/67740	---M--	200	added ('OK')	font/ttf	etag:%22d8b62381b16eb8134cff0186ac4d8dfe-ssl%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/fonts/LexendDeca-Regular.ttf	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/fonts/LexendDeca-Regular.ttf	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/fonts.css)
20:14:22	103216/103216	---M--	200	added ('OK')	font/ttf	etag:%22a395309006ffaec58945aebd5fd7ace9-ssl%22	https://bryan-herrera.netlify.app/proyectos/responsiveblogger/fonts/Livvic-Regular.ttf	C:/My%20Web%20Sites/copia/bryan-herrera.netlify.app/proyectos/responsiveblogger/fonts/Livvic-Regular.ttf	(from https://bryan-herrera.netlify.app/proyectos/responsiveblogger/css/fonts.css)
